Year,Team,offense_completion_percentage,offense_total_yards_gained_pass,offense_total_yards_gained_run,offense_ave_yards_gained_pass,offense_ave_yards_gained_run,offense_total_air_yards,offense_ave_air_yards,offense_total_yac,offense_ave_yac,offense_n_plays_pass,offense_n_plays_run,offense_n_interceptions,offense_n_fumbles_lost_pass,offense_n_fumbles_lost_run,offense_total_epa_pass,offense_total_epa_run,offense_ave_epa_pass,offense_ave_epa_run,offense_total_wpa_pass,offense_total_wpa_run,offense_ave_wpa_pass,offense_ave_wpa_run,offense_success_rate_pass,offense_success_rate_run,defense_completion_percentage,defense_total_yards_gained_pass,defense_total_yards_gained_run,defense_ave_yards_gained_pass,defense_ave_yards_gained_run,defense_total_air_yards,defense_ave_air_yards,defense_total_yac,defense_ave_yac,defense_n_plays_pass,defense_n_plays_run,defense_n_interceptions,defense_n_fumbles_lost_pass,defense_n_fumbles_lost_run,defense_total_epa_pass,defense_total_epa_run,defense_ave_epa_pass,defense_ave_epa_run,defense_total_wpa_pass,defense_total_wpa_run,defense_ave_wpa_pass,defense_ave_wpa_run,defense_success_rate_pass,defense_success_rate_run,points_scored,points_allowed,wins,losses,ties,score_differential
2002,Atlanta Falcons,0.5203883495145629,3167,2367,6.149514563106797,4.632093933463797,0,,0,,515,511,12,7,6,19.87304759650844,2.5149664028111225,0.0385884419349677,0.0049216563655793,-0.8416799988492761,0.2004828996649115,-0.0016343300948529,0.0003923344416143139,0.4019417475728156,0.4266144814090018,0.5062166962699821,3291,2052,5.845470692717585,4.684931506849314,0,,0,,563,438,24,7,6,-34.370179150100554,-24.584924247069157,-0.0610482755774432,-0.0561299640344043,0.7136423469229898,-0.5618996775762968,0.0012675707760621,-0.0012828759762015,0.4031971580817051,0.3858447488584474,402,314,9,6,1,88
2002,Baltimore Ravens,0.5028790786948176,2849,1806,5.468330134357004,4.351807228915663,0,,0,,521,415,14,6,8,-36.50658334416339,-26.869727685850975,-0.0700702175511777,-0.0647463317731349,-1.172334114674447,-0.7876302030915429,-0.0022501614485114,-0.001897904103835,0.3992322456813819,0.4289156626506023,0.5930807248764417,3593,1780,5.919275123558484,3.86117136659436,0,,0,,607,461,25,3,3,-14.726065007287795,-23.769064283803043,-0.0242604036363885,-0.0515597923726744,-2.5629066732346253,-0.6502441251538763,-0.0042222515209796,-0.0014105078636743,0.4662273476112026,0.3817787418655096,316,354,7,9,0,-38
2002,Buffalo Bills,0.5652173913043479,3995,1600,5.98950524737631,4.166666666666667,0,,0,,667,384,15,6,8,47.197433946026784,-34.289494837042135,0.0707607705337731,-0.0892955594714638,2.2969595636735223,-1.0430066368906643,0.0034437174867668,-0.0027161631169027,0.4722638680659667,0.4583333333333334,0.5332068311195446,3069,2140,5.823529411764706,4.672489082969431,0,,0,,527,458,10,5,4,0.979742679968826,0.0852915815742988,0.0018590942693899,0.0001862261606425319,-1.110828563110072,0.2241867159491448,-0.0021078340855978,0.0004894906461771761,0.4231499051233395,0.3951965065502184,379,397,8,8,0,-18
2002,Carolina Panthers,0.501968503937008,2694,1604,5.303149606299218,3.6454545454545455,0,,0,,508,440,22,8,7,-93.17527391361388,-86.55009202487706,-0.1834158935307361,-0.1967047546019931,-2.794382426977565,-1.8798991016377116,-0.0055007528090109,-0.0042724979582675,0.3641732283464568,0.3204545454545455,0.5104529616724738,2993,1661,5.214285714285715,3.7664399092970537,0,,0,,574,441,17,8,5,-60.43742776158248,-53.56751538909598,-0.1052916859957888,-0.1214682888641633,-2.2730343297601836,-1.9919994340118068,-0.0039599901215333,-0.0045170055193011,0.4059233449477352,0.3628117913832199,258,302,7,9,0,-44
2002,Chicago Bears,0.5263157894736843,3051,1347,5.1799660441426125,3.5540897097625326,0,,0,,589,379,18,6,8,-85.83314390273628,-60.73875645447485,-0.1457268996650884,-0.1602605711199865,-2.084670174345371,-2.3388807907446196,-0.0035393381567832,-0.0061711894214897,0.3972835314091678,0.3799472295514511,0.5746140651801029,3532,2086,6.05831903945112,4.172000000000001,0,,0,,583,500,9,9,9,42.90357341623918,-55.88153627639777,0.073591035019279,-0.1117630725527955,1.70365110253252,-0.6324210293887095,0.0029222145841038,-0.0012648420587774,0.4408233276157807,0.3779999999999999,281,379,4,12,0,-98
2002,Cincinnati Bengals,0.5573248407643313,3476,1739,5.535031847133754,4.140476190476189,0,,0,,628,420,22,7,3,-76.85926891365423,1.5601388266394478,-0.1223873708816156,0.0037146162539034,-2.399104685541462,-0.9443990119868912,-0.0038202303909895,-0.0022485690761592,0.431528662420382,0.4261904761904761,0.5991649269311065,3262,2022,6.810020876826722,4.186335403726711,0,,0,,479,483,9,4,6,81.26007712362096,-21.168737483033095,0.1696452549553674,-0.0438276138365067,2.2100484070877666,-0.986137045863392,0.004613879764275,-0.0020416916063424,0.4801670146137788,0.4306418219461701,279,456,2,14,0,-177
2002,Cleveland Browns,0.5748299319727892,3414,1624,5.806122448979592,4.0398009950248746,0,,0,,588,402,22,5,2,2.7949921364006514,-17.08252658479215,0.0047533879870757,-0.0424938472258513,-0.5579288317160996,-0.4126835499746615,-0.0009488585573403136,-0.0010265759949618,0.4217687074829932,0.390547263681592,0.5516605166051662,3269,2087,6.031365313653135,4.393684210526315,0,,0,,542,475,17,6,2,3.5370727923166836,-10.38526076148812,0.0065259645614698,-0.0218637068662906,-0.7125442653990938,0.3075222258901763,-0.0013146573162344,0.0006474152124003542,0.4206642066420668,0.3852631578947369,344,320,9,7,0,24
2002,Dallas Cowboys,0.4809160305343514,2621,1744,5.001908396946567,4.142517814726839,0,,0,,524,421,16,13,3,-119.2199641274064,-66.4109762042356,-0.2275190155103176,-0.157745786708398,-2.681146505608534,-1.5079099899808603,-0.0051166918045964,-0.0035817339429474,0.3683206106870229,0.3705463182897862,0.5604026845637584,3449,1826,5.786912751677853,3.8442105263157886,0,,0,,596,475,19,4,6,-13.67073020622292,-61.60644632394069,-0.0229374667889647,-0.129697781734612,-0.2444181181658123,-1.0713835771598026,-0.0004100975137010306,-0.002255544372968,0.4580536912751677,0.3663157894736841,217,329,5,11,0,-112
2002,Denver Broncos,0.5973377703826954,3824,2277,6.362728785357737,5.093959731543626,0,,0,,601,447,20,2,5,33.691136449102025,36.10656429194226,0.0560584633096539,0.0807753116150833,-0.6047484644431497,0.8935915890740584,-0.0010062370456624,0.0019990863290247,0.4991680532445926,0.4809843400447427,0.5901639344262297,3339,1495,5.473770491803279,4.018817204301077,0,,0,,610,372,9,7,3,15.218637330018485,-12.799080524097144,0.0249485857869154,-0.0344061304411214,-0.7711550408029484,-0.2155474276005294,-0.0012641885914802,-0.0005794285688186213,0.4655737704918035,0.4516129032258064,392,344,9,7,0,48
2002,Detroit Lions,0.4624373956594324,2994,1481,4.9983305509181974,4.171830985915494,0,,0,,599,355,25,2,2,-121.01120408653,-39.746941175734214,-0.2020220435501334,-0.1119632145795331,-3.487917511237493,-1.0818871130512284,-0.00582290068654,-0.0030475693325386,0.335559265442404,0.3323943661971831,0.5935999999999999,4152,1985,6.643199999999997,4.126819126819125,0,,0,,625,481,10,9,4,81.30757095801492,-12.03932696588574,0.1300921135328239,-0.0250297857918624,1.4065738658811116,-0.4363191307470582,0.0022505181854097,-0.0009071083799315268,0.4880000000000002,0.424116424116424,306,451,3,13,0,-145
2002,Green Bay Packers,0.5947281713344316,3627,1940,5.975288303130146,4.359550561797752,0,,0,,607,445,16,8,4,17.446052679458532,-25.072157238564618,0.0287414376926828,-0.0563419263787968,-0.0015853350537448,0.1287250829446634,-2.611754619019638e-06,0.0002892698493138423,0.472817133443163,0.3752808988764045,0.4982638888888887,2989,2003,5.189236111111108,4.873479318734792,0,,0,,576,411,24,10,9,-102.0035356583786,10.949511276395608,-0.177089471629129,0.0266411466578968,-3.550354668912693,-0.4880935110220128,-0.0061638101890845,-0.0011875754526083,0.3819444444444442,0.4549878345498784,398,328,12,4,0,70
2002,Houston Texans,0.4476190476190475,2229,1348,4.2457142857142856,3.186761229314419,0,,0,,525,423,15,3,6,-127.15104772051022,-107.835297733467,-0.2421924718485911,-0.2549297818758083,-2.9351218339486973,-3.2403335948304086,-0.0055907082551403,-0.0076603631083461,0.3542857142857143,0.2836879432624113,0.5127737226277372,3143,2097,5.735401459854014,4.177290836653387,0,,0,,548,502,10,5,3,-31.10493187620054,-32.86207956470204,-0.0567608245916071,-0.0654623098898444,-1.313970351793918,0.1000340372916834,-0.0023977561164122,0.00019927099062087912,0.3996350364963502,0.402390438247012,213,356,4,12,0,-143
2002,Indianapolis Colts,0.6353322528363046,4059,1571,6.578606158833064,3.679156908665105,0,,0,,617,427,19,8,3,50.31156819739083,-42.794210848255375,0.0815422499147344,-0.1002206343050476,-0.5310517525655334,-0.4713338552555195,-0.0008606997610462447,-0.0011038263589122,0.46677471636953,0.395784543325527,0.5725646123260436,2919,2005,5.803180914512923,4.485458612975391,0,,0,,503,447,10,7,5,-8.010945229288634,-7.962153397363812,-0.0159263324637947,-0.0178124237077489,-0.9961113642347508,-0.3631733557961841,-0.0019803406843633,-0.0008124683574858662,0.4433399602385686,0.4362416107382548,349,313,10,6,0,36
2002,Jacksonville Jaguars,0.5328031809145128,2766,2094,5.499005964214709,4.622516556291392,0,,0,,503,453,9,1,4,4.7950445201455905,4.929074032821637,0.0095328916901506,0.0108809581298489,-0.644733058980549,-0.4566737551149193,-0.00128177546517,-0.0010081098346907,0.4274353876739564,0.4172185430463576,0.5637342908438061,3266,2075,5.86355475763016,4.278350515463917,0,,0,,557,485,14,6,6,12.11361623451178,-1.2151945483290465,0.0217479645143837,-0.0025055557697504,-0.2231868765714668,0.3643170442112894,-0.00040069457194159824,0.0007511691633222354,0.4560143626570915,0.4412371134020618,328,315,6,10,0,13
2002,Kansas City Chiefs,0.5793650793650795,3622,2380,7.186507936507937,5.129310344827585,0,,0,,504,464,13,0,1,97.35806588549868,60.707557259430544,0.1931707656458304,0.13083525271429,0.2064767008745669,2.286876981698903,0.0004096759937987454,0.0049286141846959,0.4543650793650794,0.4913793103448277,0.6200000000000004,4181,2077,6.432307692307695,4.8190255220417635,0,,0,,650,431,18,7,5,66.93959798221539,38.79954645136236,0.1029839968957157,0.0900221495391239,2.644064816556196,0.7159892911122515,0.0040677920254711,0.0016612280536247,0.4969230769230772,0.4686774941995359,467,399,8,8,0,68
2002,Los Angeles Rams,0.5991189427312776,4154,1407,6.099853157121881,4.126099706744869,0,,0,,681,341,27,10,7,-10.537150260864587,-48.01848035299179,-0.0154730547149261,-0.140816657926662,-0.9936111106784352,-0.300038118328233,-0.0014590471522443,-0.0008798771798481986,0.4596182085168869,0.3782991202346041,0.5840000000000002,3209,1821,6.417999999999998,4.138636363636363,0,,0,,500,440,12,10,4,4.21012268121606,-17.13625766158238,0.008420245362432,-0.0389460401399599,-1.1459645182298916,0.0572390471079228,-0.0022919290364597,0.00013008874342709765,0.45,0.3863636363636362,316,369,7,9,0,-53
2002,Los Angeles Chargers,0.5734513274336284,3190,2142,5.646017699115044,4.646420824295011,0,,0,,565,461,16,5,0,-10.68047222570539,13.173041032245226,-0.0189034906649654,0.0285749263172352,0.307346292355797,0.4666184308466067,0.0005439757386828347,0.0010121874855674,0.4283185840707965,0.4078091106290673,0.580495356037152,4297,1742,6.651702786377707,4.28009828009828,0,,0,,646,407,17,8,2,34.305230434763075,0.3607852130593456,0.0531040718804377,0.0008864501549370947,0.6853881981551551,0.2862406599639336,0.0010609724429646,0.0007032940048253961,0.4643962848297213,0.4226044226044227,333,367,8,8,0,-34
2002,Las Vegas Raiders,0.6362252663622526,4479,1765,6.8173515981735155,4.390547263681591,0,,0,,657,402,10,5,1,126.22149992700676,26.21986002566991,0.1921179603150788,0.0652235324021639,2.394723559720517,1.1861428904747482,0.0036449369249931,0.002950604205161,0.5388127853881278,0.4427860696517413,0.5607779578606161,3526,1456,5.714748784440843,3.81151832460733,0,,0,,617,382,21,3,6,-8.92840798064109,-42.55257173753297,-0.0144706774402612,-0.1113941668521804,-0.1195616223117144,-0.1201297117360186,-0.00019377896646954453,-0.00031447568517281593,0.4392220421393839,0.4057591623036649,450,304,11,5,0,146
2002,Miami Dolphins,0.5645833333333334,2890,2514,6.020833333333333,4.843930635838151,0,,0,,480,519,15,6,9,10.325659841206637,-5.206160842736246,0.0215117913358473,-0.0100311384253108,-0.4566312869493077,-0.0066461028165661,-0.0009513151811443898,-1.2805593095507275e-05,0.4541666666666666,0.4296724470134874,0.5148861646234677,3106,1562,5.439579684763573,3.9147869674185456,0,,0,,571,399,21,4,2,-66.79358713077825,-32.98258802787031,-0.1169765098612579,-0.0826631278893993,-1.0490737131171906,-1.0272290107994584,-0.0018372569406605,-0.0025745087989961,0.4080560420315237,0.3959899749373433,378,301,9,7,0,77
2002,Minnesota Vikings,0.5551894563426688,3657,2510,6.024711696869852,5.306553911205075,0,,0,,607,473,23,9,6,20.646947176362453,58.73298670107567,0.0340147399940079,0.1241712192411746,0.3524244048719728,1.8231795449786037,0.0005806003375156136,0.003854502209257,0.4530477759472819,0.4587737843551796,0.5846422338568935,4107,1669,7.167539267015703,4.246819338422392,0,,0,,573,393,16,4,3,113.73421500373853,-41.15028866821227,0.1984890314201366,-0.1047081136595733,3.93232688587603,-0.4903061958369856,0.0068626996263107,-0.0012475984626895,0.4781849912739964,0.3511450381679389,390,442,6,10,0,-52
2002,New England Patriots,0.5843750000000002,3581,1524,5.595312499999996,3.937984496124031,0,,0,,640,387,14,5,3,4.964808418988127,-13.69366404684873,0.0077575131546684,-0.0353841448238985,-0.0243335122022465,-0.1885943798859519,-3.8021112815998216e-05,-0.0004873239790334673,0.4343750000000003,0.4315245478036177,0.5557522123893804,3179,2204,5.626548672566372,4.791304347826088,0,,0,,565,460,18,8,4,-38.51543008399181,43.90402630754757,-0.0681689028035252,0.0954435354511903,-1.1958844194379783,1.525948930004437,-0.0021166095919256,0.0033172802826183,0.4371681415929204,0.4499999999999999,381,346,9,7,0,35
2002,New Orleans Saints,0.5025906735751295,3445,1780,5.949913644214165,4.228028503562948,0,,0,,579,421,15,9,4,-3.795557252147544,-9.008203614605636,-0.0065553665840198,-0.0213971582294669,-0.600411713827103,-0.2263349584192935,-0.0010369805074734,-0.0005376127278367953,0.3937823834196893,0.3681710213776721,0.5401574803149606,3809,2008,5.998425196850395,4.648148148148147,0,,0,,635,432,20,7,9,7.969192711727299,-20.318159486114656,0.0125499097822477,-0.0470327765882285,-1.5124977142197504,-0.0662975060942695,-0.0023818861641255,-0.00015346644929229605,0.4204724409448819,0.3935185185185185,432,388,9,7,0,44
2002,New York Giants,0.5888501742160277,3945,1880,6.872822299651566,3.900414937759336,0,,0,,574,482,14,5,7,89.59667263536966,-87.10775781873146,0.1560917641731175,-0.1807214892504801,1.3337568316990227,-1.7279018533175372,0.0023236181736916,-0.0035848586168413,0.4703832752613239,0.33402489626556,0.534364261168385,3127,1817,5.372852233676975,4.45343137254902,0,,0,,582,408,11,6,6,-19.59571156147768,-44.046996823000384,-0.0336696074939477,-0.1079583255465697,-0.9352748206126378,-1.4515985147427897,-0.0016070014099873,-0.0035578394969186,0.4037800687285222,0.375,320,279,10,6,0,41
2002,New York Jets,0.6339113680154143,3422,1629,6.593448940269747,4.155612244897959,0,,0,,519,392,10,6,2,69.91019294055127,-18.909601856035575,0.1347017205020272,-0.0482387802449883,1.4970492572200205,-0.9494020732695008,0.0028844879715222,-0.0024219440644629,0.4951830443159922,0.3801020408163266,0.6157804459691252,3492,1979,5.989708404802747,4.678486997635935,0,,0,,583,423,15,2,4,45.41899874261742,15.318684277851748,0.0779056582206134,0.0362143836355831,0.4700207933361123,0.3764747992249579,0.0008062106232180289,0.00089001134568548,0.4682675814751287,0.4680851063829786,359,336,9,7,0,23
2002,Philadelphia Eagles,0.5426621160409556,3388,2231,5.781569965870307,4.638253638253635,0,,0,,586,481,11,9,4,3.0296586547740993,-1.6189480245212486,0.0051700659637784,-0.0033657963087753,-1.0517703644310663,0.5213422379146665,-0.0017948299734318,0.0010838715964961,0.4334470989761092,0.4324324324324329,0.5370967741935484,3096,1665,4.993548387096773,4.28020565552699,0,,0,,620,389,15,8,12,-81.37442353929727,-71.31121662548738,-0.1312490702246732,-0.1833193229446976,-2.7041219455845864,-1.9339393411481596,-0.0043614870090073,-0.0049715664296867,0.4080645161290321,0.3676092544987147,415,241,12,4,0,174
2002,Pittsburgh Steelers,0.5932203389830508,3842,2129,6.511864406779659,4.224206349206349,0,,0,,590,504,22,6,5,24.30881482201183,-22.13903486538861,0.0412013810542572,-0.0439266564789456,1.2103648907858535,-0.7504143997484022,0.0020514659165861,-0.0014889174598182,0.4779661016949152,0.3789682539682541,0.5367412140575076,3462,1384,5.53035143769968,3.965616045845272,0,,0,,626,349,19,6,6,-26.711518794069548,-19.421244295711897,-0.0426701578180026,-0.0556482644576273,-1.6239637127433526,-0.4696628845299608,-0.0025941912344143,-0.0013457389241546,0.4201277955271567,0.3581661891117478,390,345,10,5,1,45
2002,Seattle Seahawks,0.5822580645161292,4078,1744,6.577419354838714,4.065268065268063,0,,0,,620,429,16,9,3,35.5416946355914,-16.906338289275126,0.057325313928373,-0.039408713961014,-0.0320454326043234,0.097378541151432,-5.168618161987387e-05,0.00022698960641362396,0.453225806451613,0.3986013986013987,0.5496575342465753,3415,2439,5.847602739726026,4.947261663286004,0,,0,,584,493,19,2,7,40.824736367453475,6.790713196026662,0.0699053704922147,0.0137742661177012,1.142421614142298,0.87610537828954,0.0019562013940792,0.0017770900168144,0.4469178082191781,0.4503042596348883,355,369,7,9,0,-14
2002,San Francisco 49ers,0.597972972972973,3459,2260,5.8429054054054035,4.747899159663867,0,,0,,592,476,10,1,5,70.83551785699254,35.066119932528416,0.1196545909746498,0.0736683191859841,2.1451637563699837,1.7450256941469149,0.0036235874263006,0.0036660203658548,0.4493243243243242,0.4579831932773108,0.5821917808219178,3498,1660,5.989726027397258,4.278350515463918,0,,0,,584,388,19,3,3,54.673526707926214,-17.88763503717475,0.0936190525820655,-0.0461021521576666,0.527091474383812,-1.1474533465090635,0.000902553894492824,-0.002957353985848,0.458904109589041,0.3685567010309278,367,351,10,6,0,16
2002,Tampa Bay Buccaneers,0.569558101472995,3449,1561,5.6448445171849455,3.807317073170731,0,,0,,611,410,10,6,4,-1.7756878320560148,-47.89571735966646,-0.0029061993978004,-0.1168188228284549,-1.0410882225233515,-1.0731345951778546,-0.0017039087111675,-0.0026174014516533,0.4500818330605565,0.3707317073170731,0.4692028985507246,2462,1562,4.460144927536235,3.885572139303483,0,,0,,552,402,31,5,0,-184.56183271597664,-26.259043673136535,-0.3343511462245958,-0.065321004162031,-4.722791937740057,-0.9103133719188752,-0.0085557824959059,-0.0022644611241762,0.3242753623188404,0.3358208955223881,346,196,12,4,0,150
2002,Tennessee Titans,0.5850860420650095,3320,1972,6.347992351816443,3.95983935742972,0,,0,,523,498,15,7,3,56.161180064299664,-16.002576900828352,0.1073827534690242,-0.0321336885558801,1.712342431019446,0.3183733821019332,0.0032740773059645,0.0006393039801243711,0.4818355640535372,0.4136546184738957,0.5594059405940593,3546,1422,5.85148514851485,3.885245901639343,0,,0,,606,366,18,5,3,27.74454957628724,-57.81593536159665,0.0457830851093851,-0.1579670365070946,0.1397915025037125,-1.8781900544917929,0.0002306790470358439,-0.0051316668155513,0.4339933993399338,0.3661202185792349,367,324,11,5,0,43
2002,Washington Commanders,0.5008347245409016,3256,1902,5.435726210350586,4.412993039443156,0,,0,,599,431,20,8,8,-40.59914251903047,-24.19790810808161,-0.0677782012003846,-0.0561436383018133,-1.8225671835203017,-0.5739590023802607,-0.0030426831110522,-0.0013316914208358,0.393989983305509,0.4361948955916472,0.5323992994746057,3033,1764,5.311733800350263,4.092807424593966,0,,0,,571,431,14,10,1,-49.17367200339493,-18.244502719425117,-0.0861185148921102,-0.0423306327596877,-2.2617762119079927,-0.2024461255652283,-0.0039610791802241,-0.0004697125883183886,0.3975481611208407,0.3689095127610206,307,365,7,9,0,-58
2003,Arizona Cardinals,0.5251299826689777,2959,1534,5.128249566724438,3.797029702970297,0,,0,,577,404,22,7,5,-108.25184549568124,-65.74808444279103,-0.1876115173235376,-0.1627427832742352,-1.489667408351198,-1.7848378369805182,-0.0025817459416831,-0.0044179154380705,0.3830155979202774,0.3811881188118812,0.6003861003861003,3589,1924,6.928571428571428,4.1376344086021515,0,,0,,518,465,13,5,6,93.94813894110534,-20.10932382929368,0.1813670635928677,-0.0432458576974056,1.4425756343821494,-0.234850894391932,0.0027848950470697,-0.000505055686864366,0.4942084942084941,0.4064516129032258,225,452,4,12,0,-227
2003,Atlanta Falcons,0.4646464646464646,2408,1963,4.864646464646464,4.66270783847981,0,,0,,495,421,21,3,2,-136.6701162473218,18.93048585782979,-0.2761012449440843,0.044965524602921,-2.892802064687406,0.5036434651146502,-0.005844044575126,0.0011963027674932,0.3434343434343434,0.4275534441805226,0.5904936014625228,3804,2326,6.954296160877516,4.795876288659794,0,,0,,547,485,15,7,9,53.98746146978348,-13.42255711843936,0.0986973701458563,-0.0276753755019368,-0.3608395348128654,0.6352674429168272,-0.0006596700819247983,0.0013098297792099,0.4533820840950641,0.4041237113402061,299,422,5,11,0,-123
2003,Baltimore Ravens,0.4769230769230769,2261,2684,4.969230769230773,4.952029520295201,0,,0,,455,542,19,5,12,-66.89981446160766,-34.715596634994085,-0.1470325592562802,-0.0640509163007273,-1.8297635896420783,-1.2950001209609727,-0.0040214584387738,-0.0023892991161641,0.3846153846153846,0.3837638376383763,0.5129982668977471,2805,1545,4.861351819757366,3.5034013605442182,0,,0,,577,441,24,8,4,-123.94275687877722,-80.56048972921482,-0.2148054711937219,-0.1826768474585366,-3.889866750274948,-2.472660779719657,-0.0067415368288993,-0.0056069405435819,0.3882149046793758,0.3446712018140591,391,281,10,6,0,110
2003,Buffalo Bills,0.5288808664259925,2684,1675,4.844765342960285,4.00717703349282,0,,0,,554,418,17,10,6,-89.9525149787876,-30.485523852529926,-0.1623691606115288,-0.0729318752452865,-2.402294509804687,-1.0415734890353838,-0.0043362716783478,-0.0024918026053478,0.3971119133574005,0.3851674641148323,0.521978021978022,2709,1617,4.961538461538462,3.5305676855895207,0,,0,,546,458,10,5,3,-60.57585852733756,-41.77533926199027,-0.1109447958376146,-0.0912125311397166,-0.998725011665546,-0.5061488807540869,-0.0018291666880321,-0.0011051285605984,0.4120879120879121,0.388646288209607,243,279,6,10,0,-36
2003,Carolina Panthers,0.5532786885245903,3050,2103,6.25,4.107421875,0,,0,,488,512,16,8,6,-18.075536044112845,-58.49804007038503,-0.0370400328772802,-0.1142539845124706,0.0515876779785569,-0.6676447892795958,0.00010571245487408976,-0.0013039937290617,0.4221311475409834,0.361328125,0.5329768270944739,3003,1725,5.352941176470586,3.9930555555555545,0,,0,,561,432,16,2,6,-30.57056561124074,-50.45697516562328,-0.0544929868293055,-0.1167985536241279,-0.085778877262851,-1.5490395542842352,-0.00015290352453273482,-0.0035857397089912,0.4081996434937611,0.3726851851851852,325,304,11,5,0,21
2003,Chicago Bears,0.4909420289855072,2617,1774,4.74094202898551,4.050228310502284,0,,0,,552,438,20,6,1,-115.36541641939826,11.279179695614896,-0.2089953196003592,0.0257515518164723,-2.413907158174643,0.0806694810458092,-0.0043730202140845,0.00018417689736486027,0.3623188405797102,0.406392694063927,0.6003683241252301,3088,1874,5.686924493554327,4.259090909090907,0,,0,,543,440,15,2,1,-10.814456622358396,-18.15579403951337,-0.0199161263763504,-0.0412631682716215,-0.8730663872498908,-0.3857182422194911,-0.0016078570667585,-0.0008766323686806709,0.440147329650092,0.3977272727272727,283,346,7,9,0,-63
2003,Cincinnati Bengals,0.5837837837837837,3342,2003,6.021621621621623,4.298283261802577,0,,0,,555,466,15,4,1,48.70027246808297,-5.179578827778403,0.0877482386812309,-0.0111149760252753,1.219741902521014,0.293163277231256,0.0021977331576955,0.0006291057451314555,0.4738738738738738,0.3884120171673817,0.5510204081632654,3406,2228,6.319109461966605,4.929203539823008,0,,0,,539,452,14,5,5,49.95272663590273,16.98949080228131,0.092676672793883,0.0375873690315957,1.121718952312797,0.2734332217839451,0.0020811112287806,0.0006049407561591647,0.4601113172541744,0.4446902654867257,346,384,8,8,0,-38
2003,Cleveland Browns,0.5680580762250454,2834,1676,5.143375680580764,4.128078817733988,0,,0,,551,406,18,6,7,-72.03330495974033,-49.879463951573605,-0.130731950925119,-0.1228558225408214,-1.922050928987581,-1.625750945669358,-0.0034882956968921,-0.0040043126740624,0.4283121597096187,0.3990147783251234,0.5561797752808989,2846,2122,5.329588014981274,4.736607142857144,0,,0,,534,448,15,4,1,-22.560327366958127,4.539124740129642,-0.0422478040579738,0.0101319748663606,-0.5726703620825145,0.5559898706770207,-0.0010724164083942,0.0012410488184754,0.4325842696629212,0.3950892857142857,254,322,5,11,0,-68
2003,Dallas Cowboys,0.5394495412844036,3162,2007,5.801834862385318,3.958579881656806,0,,0,,545,507,21,3,5,-48.03117551204744,-46.26136207526311,-0.0881305972698126,-0.0912452900892765,-1.1301790064001245,-0.5883073046652095,-0.0020737229475231,-0.0011603694372094,0.3944954128440367,0.3944773175542405,0.4569789674952199,2633,1430,5.0344168260038265,3.4793187347931864,0,,0,,523,411,13,4,5,-78.49713128360119,-59.645327220728674,-0.1500901171770575,-0.1451224506587071,-2.0439996813707686,-1.6388933785845046,-0.0039082211880894,-0.0039875751303759,0.3537284894837475,0.3381995133819951,289,260,10,6,0,29
2003,Denver Broncos,0.5599999999999999,2969,2645,5.938,4.990566037735851,0,,0,,500,530,18,1,3,-11.700335707027389,44.39582321922515,-0.0234006714140543,0.0837657041872172,-0.4340099987584318,1.553830717108194,-0.0008680199975168712,0.0029317560700154,0.44,0.4301886792452829,0.4971857410881801,2830,1613,5.3095684803001895,4.31283422459893,0,,0,,533,374,9,3,7,-46.55334173077271,-28.167232174693417,-0.0873421045605495,-0.0753134550125491,-1.093342704149744,-0.6308354956252644,-0.0020512996325511,-0.0016867259241317,0.3583489681050656,0.4010695187165775,381,301,10,6,0,80
2003,Detroit Lions,0.5343383584589614,2928,1347,4.904522613065327,3.670299727520435,0,,0,,597,367,24,1,1,-108.53146618028596,-55.95752390948129,-0.1817947507207467,-0.1524728171920472,-2.1019005356177276,-1.7777059489748823,-0.0035207714164451,-0.00484388541955,0.371859296482412,0.335149863760218,0.6051188299817188,3578,1794,6.541133455210238,4.124137931034483,0,,0,,547,435,15,7,4,34.64356432416535,-39.25744094698692,0.0633337556200462,-0.0902469906827284,0.2307071816484562,-0.7617265314550079,0.0004217681565785248,-0.0017510954746092,0.4680073126142595,0.3908045977011494,270,379,5,11,0,-109
2003,Green Bay Packers,0.6275303643724696,3244,2562,6.5668016194332,5.083333333333334,0,,0,,494,504,21,3,6,49.84879193722345,13.35568455938814,0.1009084857028817,0.0264993741257703,-0.0165374126509595,0.7344236560135156,-3.347654382784992e-05,0.0014571897936776,0.4878542510121458,0.4305555555555556,0.5266558966074313,3402,1705,5.495961227786754,4.168704156479217,0,,0,,619,409,21,5,4,-66.63731055469444,-16.041323142144275,-0.1076531672935297,-0.0392208389783478,0.1225453653235699,-0.6008139689984097,0.00019797312653240383,-0.001468982809287,0.3877221324717288,0.4009779951100246,442,307,10,6,0,135
2003,Houston Texans,0.5254237288135595,2655,1660,5.625,3.9712918660287087,0,,0,,472,418,18,3,5,-60.01063803060511,-27.227462700759013,-0.1271411822682309,-0.0651374705759786,-1.4025538259937596,-1.2501063502418877,-0.0029715123432071,-0.0029906850484255,0.4025423728813557,0.3564593301435406,0.5689655172413793,3712,2379,7.111111111111109,4.540076335877862,0,,0,,522,524,14,3,5,61.29956299198314,-17.39921574486164,0.1174321130114624,-0.0332046102001175,1.2252161392194596,0.4697249185187514,0.0023471573548265,0.0008964216002266234,0.4521072796934865,0.4083969465648854,255,380,5,11,0,-125
